session_id,user_id,content_id,start_ts,watch_sec,device,autoplay,is_live_view,country
428,57,81,2024-10-21 15:02:04,1830,TV,0,0,FR
429,57,36,2024-12-30 22:23:45,915,Web,1,0,FR
430,57,62,2025-05-16 05:36:31,452,TV,0,0,FR
431,57,97,2025-06-02 07:41:47,266,Tablet,0,0,FR
432,57,28,2025-06-02 17:00:00,933,Mobile,0,0,FR
433,57,93,2025-06-09 05:47:56,1342,TV,0,0,FR
434,58,53,2025-04-16 01:06:07,775,TV,0,0,BE
435,58,67,2025-04-27 02:29:41,1049,TV,1,1,BE
436,58,87,2025-05-20 11:20:04,313,Mobile,0,0,BE
437,58,33,2025-06-09 12:37:13,1098,Tablet,1,0,BE
438,58,97,2025-06-17 15:48:10,149,Mobile,1,0,BE
439,58,45,2025-07-14 18:14:46,811,Web,1,0,BE
440,58,59,2025-07-05 13:38:35,656,Mobile,0,0,BE
441,58,16,2025-07-15 11:35:50,3190,Mobile,0,0,BE
442,58,105,2025-08-02 21:18:47,1067,Mobile,0,0,BE
443,59,115,2024-10-28 00:16:40,1821,Mobile,0,0,FR
444,59,72,2024-11-21 19:12:05,1281,TV,0,0,FR
445,59,18,2024-11-30 04:50:16,598,Web,0,0,FR
446,59,66,2024-11-05 15:26:26,372,Mobile,1,0,FR
447,59,31,2024-12-01 07:14:30,560,Mobile,1,0,FR
448,59,12,2025-01-01 12:11:15,1768,Web,1,0,FR
449,59,50,2025-01-28 07:21:48,996,TV,0,0,FR
450,59,103,2025-01-30 19:56:12,444,TV,0,0,FR
451,59,117,2025-02-06 17:34:06,944,Mobile,0,0,FR
452,59,42,2025-02-09 23:45:00,2307,Web,0,1,FR
453,59,35,2025-02-04 12:44:22,679,Mobile,0,0,FR
454,59,15,2025-02-28 16:23:13,272,TV,1,0,FR
455,59,23,2025-03-29 11:38:56,2087,Tablet,0,1,FR
456,59,79,2025-03-03 09:00:07,404,Mobile,1,0,FR
457,59,17,2025-03-06 21:18:32,330,Tablet,0,0,FR
458,59,7,2025-03-04 07:35:55,1472,Mobile,0,0,FR
459,59,4,2025-06-03 12:18:42,1438,Web,0,0,FR
460,59,83,2025-07-13 11:53:01,2329,Tablet,1,0,FR
461,59,42,2025-07-22 20:40:26,2893,Mobile,1,0,FR
462,59,89,2025-07-25 20:31:16,550,Web,0,0,FR
463,59,86,2025-07-27 15:41:27,971,TV,0,0,FR
464,59,115,2025-08-29 16:38:46,626,Mobile,1,0,FR
465,59,69,2025-08-13 15:10:01,1079,Tablet,0,0,FR
466,59,26,2025-08-02 17:33:46,906,Mobile,1,0,FR
467,60,8,2024-11-14 02:52:06,742,Web,1,0,FR
468,60,87,2024-12-26 12:55:50,1838,Web,1,0,FR
469,60,12,2024-12-09 08:24:12,572,Web,0,0,FR
470,60,36,2024-12-10 08:03:45,692,Web,0,0,FR
471,60,1,2025-01-29 21:09:48,2028,TV,0,0,FR
472,60,25,2025-02-01 16:55:12,791,Web,0,0,FR
473,60,8,2025-02-01 14:08:07,1653,Mobile,1,0,FR
474,60,97,2025-03-19 12:40:14,516,Mobile,0,0,FR
475,60,104,2025-04-17 06:42:58,489,Mobile,0,0,FR
476,60,5,2025-05-01 05:51:52,489,TV,0,0,FR
477,60,95,2025-06-01 05:18:28,703,TV,0,0,FR
478,61,72,2025-07-16 14:07:12,1401,Web,0,0,FR
479,61,35,2025-07-03 10:51:18,60,Mobile,0,0,FR
480,61,6,2025-07-01 19:09:56,1701,Web,0,0,FR
481,61,106,2025-07-29 18:28:52,1102,Tablet,0,0,FR
482,62,103,2024-09-30 08:06:48,1156,Mobile,0,0,BE
483,62,23,2024-10-30 09:32:07,1232,TV,0,0,BE
484,62,94,2025-01-06 10:00:06,1252,TV,0,0,BE
485,62,106,2025-03-18 04:29:26,584,Mobile,0,0,BE
486,62,16,2025-04-12 01:03:44,744,Tablet,0,0,BE
487,62,54,2025-06-19 20:56:53,218,Tablet,0,0,BE
488,62,56,2025-06-24 00:05:36,3164,Mobile,1,0,BE
489,62,9,2025-07-07 10:46:22,768,Mobile,0,0,BE
490,63,95,2025-05-29 23:52:19,682,Web,0,0,CH
491,63,66,2025-07-29 10:00:03,963,TV,1,0,CH
492,63,65,2025-07-15 08:05:19,360,Web,1,0,CH
493,64,100,2025-01-27 11:45:54,540,Mobile,0,0,BE
494,64,82,2025-02-24 05:31:45,1348,TV,0,0,BE
495,64,102,2025-03-11 20:47:41,2326,Web,0,0,BE
496,64,72,2025-03-07 17:33:29,1377,Mobile,0,0,BE
497,64,49,2025-04-27 06:34:05,349,TV,0,0,BE
498,64,88,2025-07-11 10:35:26,959,Web,1,0,BE
499,65,93,2025-06-24 17:35:53,782,Mobile,0,0,BE
500,65,69,2025-07-06 05:28:25,617,Mobile,1,0,BE
501,65,19,2025-07-27 20:21:57,99,TV,0,0,BE
502,66,6,2025-08-21 11:42:45,1538,Web,0,0,FR
503,66,11,2025-08-21 19:41:36,1271,TV,0,0,FR
504,67,90,2025-08-27 13:03:57,1079,Mobile,0,0,BE
505,68,110,2024-10-30 06:03:01,1043,TV,0,0,FR
506,68,86,2024-10-27 22:35:54,1444,TV,0,0,FR
507,68,40,2024-10-26 13:36:00,1010,Web,1,0,FR
508,68,96,2024-11-14 19:39:07,878,Mobile,0,0,FR
509,68,55,2024-11-01 03:28:18,762,Tablet,1,0,FR
510,68,24,2024-11-17 10:29:25,1036,Mobile,1,0,FR
511,68,81,2024-11-06 23:59:33,1249,Mobile,0,0,FR
512,68,94,2024-11-02 16:00:11,951,Mobile,1,0,FR
513,68,28,2024-12-26 03:42:09,1131,Mobile,0,1,FR
514,68,108,2024-12-17 07:24:06,1750,Mobile,0,0,FR
515,68,110,2024-12-13 23:14:08,3319,Mobile,0,0,FR
516,68,111,2025-01-12 22:23:38,2278,Mobile,1,0,FR
517,68,34,2025-02-24 14:56:26,1001,Web,0,0,FR
518,68,77,2025-03-16 00:00:11,1488,Mobile,0,0,FR
519,68,83,2025-03-08 23:37:37,2515,Web,0,0,FR
520,68,87,2025-03-19 09:29:23,1283,Tablet,0,0,FR
521,68,52,2025-04-16 02:03:45,1586,Web,0,0,FR
522,68,107,2025-05-20 16:15:42,1351,TV,0,0,FR
523,68,17,2025-05-20 00:16:22,1746,Tablet,0,0,FR
524,68,75,2025-06-09 11:23:07,1804,Web,0,0,FR
525,68,34,2025-07-06 20:08:54,716,Mobile,0,0,FR
526,68,28,2025-07-04 05:19:56,1869,Mobile,0,0,FR
527,68,3,2025-08-08 13:35:38,2067,Mobile,0,0,FR
528,69,19,2024-12-24 08:21:53,336,Mobile,1,0,FR
529,69,79,2025-02-25 04:02:48,593,Mobile,0,0,FR
530,69,82,2025-05-15 02:17:12,921,Web,0,0,FR
531,70,38,2024-11-24 17:43:49,622,Mobile,0,0,FR
532,70,79,2024-11-28 09:48:58,1687,Mobile,0,0,FR
533,70,88,2024-11-23 19:52:14,1083,Mobile,0,0,FR
534,70,78,2024-11-21 07:21:47,644,Web,0,0,FR
535,70,1,2024-12-12 07:41:10,1268,Mobile,0,0,FR
536,70,46,2025-01-22 02:08:58,778,Mobile,1,0,FR
537,70,8,2025-02-20 09:14:07,171,Web,1,1,FR
538,70,9,2025-02-10 23:18:53,231,Mobile,0,0,FR
539,70,82,2025-02-23 02:18:36,1029,Tablet,0,0,FR
540,70,99,2025-02-23 20:38:56,224,Tablet,0,0,FR
541,70,7,2025-04-18 09:25:05,1332,Web,0,0,FR
542,70,78,2025-08-31 01:25:48,304,Web,1,0,FR
543,71,8,2025-08-25 15:35:30,971,Mobile,0,0,BE
544,72,21,2024-11-25 17:58:50,184,Mobile,0,0,FR
545,72,7,2024-12-09 19:01:51,707,Mobile,1,0,FR
546,72,79,2024-12-07 20:59:35,1359,Mobile,1,0,FR
547,73,29,2024-10-16 07:55:45,1437,Web,1,0,BE
548,73,50,2024-10-18 02:19:36,746,Mobile,0,0,BE
549,73,96,2024-10-18 04:59:42,362,Mobile,0,0,BE
550,73,75,2024-11-23 13:59:56,3179,Web,0,0,BE
551,74,55,2024-10-31 19:06:56,898,TV,0,0,FR
552,74,34,2024-11-17 09:56:39,1693,Tablet,0,0,FR
553,74,13,2025-01-05 16:38:14,444,Web,0,0,FR
554,74,51,2025-01-04 12:41:25,1683,Web,0,0,FR
555,74,33,2025-02-06 12:15:59,2208,Web,1,0,FR
556,74,52,2025-02-21 03:23:28,583,Mobile,1,0,FR
557,74,114,2025-04-21 02:15:16,419,TV,0,0,FR
558,74,26,2025-04-14 15:36:22,1128,TV,1,0,FR
559,74,69,2025-05-09 04:52:58,851,TV,1,0,FR
560,74,31,2025-06-20 08:49:54,2463,Mobile,1,0,FR
561,74,18,2025-06-11 19:24:43,1335,Web,0,0,FR
562,74,49,2025-08-02 00:35:22,2477,Mobile,0,0,FR
563,74,21,2025-08-08 13:53:52,986,TV,1,0,FR
564,74,72,2025-08-05 23:27:27,656,TV,0,0,FR
565,75,55,2025-03-29 23:10:40,1914,TV,0,0,FR
566,75,33,2025-03-31 08:36:16,1883,Mobile,0,0,FR
567,75,21,2025-04-12 12:23:10,523,Mobile,0,0,FR
568,75,120,2025-04-03 03:36:33,1321,Mobile,1,0,FR
569,75,60,2025-04-26 07:21:17,2247,Web,0,0,FR
570,75,45,2025-07-07 21:29:36,310,TV,1,0,FR
571,77,80,2025-03-22 06:05:32,1471,Mobile,1,0,CH
572,77,36,2025-04-23 05:22:32,491,Mobile,0,0,CH
573,77,107,2025-04-08 05:31:02,897,TV,0,0,CH
574,77,107,2025-04-19 04:28:09,859,Mobile,0,0,CH
575,77,85,2025-05-10 21:56:05,1606,Web,0,1,CH
576,77,46,2025-06-02 11:29:45,960,Web,0,0,CH
577,77,81,2025-06-03 07:30:43,809,Web,0,0,CH
578,77,74,2025-06-09 08:54:41,1268,Tablet,1,0,CH
579,77,44,2025-06-04 08:19:10,359,Mobile,1,0,CH
580,77,51,2025-07-04 08:02:50,1306,TV,1,0,CH
581,78,52,2025-01-29 18:45:46,944,Mobile,0,0,BE
582,78,56,2025-01-20 12:06:04,3189,Mobile,0,0,BE
583,78,110,2025-02-12 07:09:15,2493,Web,0,0,BE
584,78,87,2025-03-05 21:37:56,1258,Web,0,0,BE
585,78,62,2025-03-07 03:51:11,1788,TV,0,0,BE
586,78,55,2025-03-22 08:35:57,1326,Web,0,0,BE
587,78,10,2025-03-11 21:25:05,1140,Web,1,0,BE
588,78,51,2025-03-09 22:37:59,1659,TV,0,0,BE
589,78,56,2025-04-12 13:12:56,2948,Web,1,0,BE
590,78,24,2025-04-22 12:02:08,1896,Tablet,0,0,BE
591,79,1,2025-08-31 15:30:47,1524,Tablet,0,0,BE
592,80,59,2025-08-26 20:55:01,255,TV,0,0,FR
593,81,11,2025-01-19 21:51:13,1720,TV,0,0,FR
594,81,83,2025-02-28 08:36:43,2735,Web,0,0,FR
595,81,79,2025-02-18 05:05:28,1594,Mobile,0,0,FR
596,81,23,2025-04-10 00:11:44,1613,Mobile,0,0,FR
597,81,75,2025-04-12 11:31:31,725,TV,0,0,FR
598,81,115,2025-05-31 10:11:08,1826,Mobile,0,0,FR
599,81,112,2025-05-11 07:21:39,834,Mobile,0,0,FR
600,81,103,2025-05-29 10:33:43,406,Web,0,0,FR
601,81,28,2025-06-24 02:22:06,1199,Mobile,0,1,FR
602,81,69,2025-06-05 01:34:47,1810,Web,1,0,FR
603,81,8,2025-06-11 20:22:51,1391,Mobile,1,1,FR
604,81,91,2025-06-05 10:11:07,1079,TV,0,0,FR
605,81,69,2025-07-26 18:03:37,1589,Mobile,0,0,FR
606,81,65,2025-07-17 05:30:47,370,TV,0,0,FR
607,81,35,2025-08-05 18:02:01,614,Mobile,0,0,FR
608,81,48,2025-08-22 23:49:03,638,Tablet,1,0,FR
609,82,67,2025-07-19 09:51:54,921,Web,1,0,FR
610,82,23,2025-08-16 20:28:26,278,Web,0,0,FR
611,83,109,2025-01-18 23:50:14,1151,TV,1,0,CH
612,83,70,2025-01-17 05:42:13,1941,TV,1,0,CH
613,83,45,2025-02-23 06:22:48,858,Mobile,0,0,CH
614,83,12,2025-02-01 23:57:57,1001,Web,0,0,CH
615,83,117,2025-02-23 13:43:43,648,Mobile,0,0,CH
616,83,95,2025-02-26 03:45:38,1391,Web,1,0,CH
617,83,34,2025-02-05 14:26:27,576,Web,0,0,CH
618,83,81,2025-03-15 02:46:18,726,TV,0,0,CH
619,83,90,2025-04-08 00:29:27,453,Mobile,1,0,CH
620,83,25,2025-04-02 00:23:18,161,Mobile,1,0,CH
621,83,87,2025-04-06 12:22:31,878,TV,0,0,CH
622,83,57,2025-04-03 15:41:48,774,Web,0,0,CH
623,84,21,2025-04-30 20:39:19,788,Mobile,1,0,BE
624,84,58,2025-04-28 21:18:39,1299,TV,0,0,BE
625,84,76,2025-05-20 04:24:57,1734,Mobile,0,0,BE
626,84,6,2025-05-22 16:41:40,2769,TV,1,0,BE
627,84,45,2025-06-24 03:40:30,1637,TV,0,0,BE
628,84,64,2025-06-11 19:23:07,1782,Web,1,0,BE
629,84,51,2025-06-03 13:38:05,997,Mobile,1,0,BE
630,84,23,2025-07-04 15:41:02,266,Web,0,1,BE
631,84,11,2025-08-04 01:10:54,765,TV,1,0,BE
632,84,36,2025-08-01 09:27:58,1407,Web,0,0,BE
633,85,57,2025-05-03 07:02:43,700,Mobile,1,0,CH
634,85,93,2025-05-26 22:28:07,954,TV,0,0,CH
635,85,26,2025-06-04 11:47:34,621,Web,0,0,CH
636,85,40,2025-06-05 23:39:44,1208,Tablet,0,0,CH
637,85,27,2025-06-04 02:03:12,817,Web,0,0,CH
638,85,70,2025-06-04 13:47:50,1816,Mobile,0,0,CH
639,85,34,2025-07-31 15:03:05,986,Web,0,0,CH
640,85,35,2025-07-09 06:50:20,527,Mobile,0,0,CH
641,85,100,2025-08-01 05:26:05,792,Web,1,0,CH
642,85,112,2025-08-02 21:30:09,1311,Web,0,0,CH
643,85,36,2025-08-08 12:54:32,922,Web,0,0,CH
644,86,42,2024-09-30 09:23:27,1245,Web,0,0,FR
645,86,30,2024-09-29 23:29:26,360,Mobile,1,0,FR
646,86,101,2024-09-25 12:59:44,1388,TV,0,0,FR
647,86,33,2024-09-26 16:32:23,3199,Mobile,0,0,FR
648,86,51,2024-10-02 15:06:17,582,Mobile,0,0,FR
649,86,13,2024-12-12 07:12:11,1066,TV,0,0,FR
650,86,89,2025-01-06 15:51:52,935,Mobile,0,0,FR
651,86,79,2025-02-02 06:46:49,2618,TV,0,0,FR
652,87,77,2024-10-30 01:18:54,2098,TV,1,0,BE
653,87,93,2024-11-11 12:31:01,703,Tablet,1,0,BE
654,87,101,2024-12-29 09:25:55,592,Mobile,1,0,BE
655,87,120,2024-12-24 08:09:10,1929,Mobile,1,0,BE
656,87,35,2024-12-23 09:48:57,494,Mobile,0,0,BE
657,87,37,2025-01-12 01:35:49,1257,Web,1,0,BE
658,87,106,2025-01-26 15:42:17,639,Mobile,1,0,BE
659,87,11,2025-01-04 09:49:00,274,TV,0,0,BE
660,87,88,2025-01-28 02:33:05,825,Web,0,0,BE
661,87,38,2025-02-19 09:51:03,2341,TV,0,0,BE
662,87,54,2025-03-29 01:44:51,144,Mobile,0,0,BE
663,87,94,2025-03-16 17:46:56,472,Mobile,1,0,BE
664,87,20,2025-04-06 13:50:27,1657,Mobile,1,0,BE
665,87,44,2025-04-23 05:55:20,1522,Mobile,0,0,BE
666,87,35,2025-04-06 04:50:39,1415,Mobile,0,0,BE
667,87,24,2025-04-29 10:57:25,1258,Mobile,0,0,BE
668,87,49,2025-04-17 02:34:16,1158,Web,1,1,BE
669,87,100,2025-06-20 12:16:03,2040,Web,0,0,BE
670,88,41,2025-02-22 08:52:45,379,Web,0,0,BE
671,88,74,2025-02-15 13:29:15,896,Web,1,0,BE
672,88,118,2025-02-23 05:18:32,593,Mobile,1,0,BE
673,88,11,2025-02-07 05:34:23,397,TV,0,0,BE
674,88,2,2025-03-23 06:42:29,988,Web,0,0,BE
675,88,85,2025-03-07 14:09:10,614,TV,0,1,BE
676,88,47,2025-03-29 19:43:53,1642,Mobile,1,0,BE
677,88,51,2025-04-08 01:31:36,1606,TV,1,0,BE
678,88,59,2025-05-17 06:00:27,1476,Mobile,0,0,BE
679,88,16,2025-06-01 08:16:03,619,Mobile,1,0,BE
680,89,47,2024-12-22 12:01:20,1551,Mobile,0,0,FR
681,89,118,2025-01-05 17:36:01,1642,TV,1,0,FR
682,90,67,2025-03-27 14:07:16,1215,TV,1,0,CH
683,90,91,2025-04-24 20:57:44,3204,Mobile,0,0,CH
684,90,58,2025-04-19 06:19:59,1236,Mobile,0,0,CH
685,90,8,2025-05-18 12:22:52,1215,Mobile,0,0,CH
686,90,33,2025-05-06 00:31:53,2374,TV,0,0,CH
687,90,106,2025-07-20 17:53:10,256,TV,0,0,CH
688,90,24,2025-07-22 10:51:44,336,Tablet,0,0,CH
689,90,42,2025-07-29 11:13:00,343,Web,1,0,CH
690,90,6,2025-07-25 15:16:50,985,Web,1,0,CH
691,90,45,2025-08-02 00:12:26,219,Mobile,0,0,CH
692,90,8,2025-08-07 08:14:20,1303,TV,0,0,CH
693,91,66,2025-02-21 23:08:59,637,Web,0,0,CH
694,91,56,2025-03-22 19:05:36,880,TV,0,0,CH
695,91,19,2025-03-18 03:44:41,227,Mobile,0,0,CH
696,91,73,2025-04-20 19:51:08,1963,Web,1,0,CH
697,91,60,2025-04-15 11:46:07,1417,TV,1,0,CH
698,91,96,2025-04-05 20:31:34,673,Mobile,0,0,CH
699,91,102,2025-04-20 19:20:00,1716,TV,1,0,CH
700,91,66,2025-04-04 04:17:44,510,Web,0,0,CH
701,92,110,2024-09-10 07:17:50,2437,Mobile,0,0,FR
702,92,94,2024-09-08 19:19:09,915,Mobile,0,0,FR
703,92,61,2024-10-02 13:21:00,134,Mobile,0,0,FR
704,92,46,2024-10-16 12:55:50,1239,Mobile,0,0,FR
705,92,87,2024-11-16 09:03:14,2136,TV,1,0,FR
706,92,77,2025-01-23 04:15:21,1482,Mobile,0,0,FR
707,92,115,2025-01-11 03:03:59,1292,Tablet,0,0,FR
708,92,7,2025-03-19 02:22:56,1536,TV,0,0,FR
709,92,93,2025-04-25 13:19:52,640,Web,0,0,FR
710,92,9,2025-05-16 16:44:53,418,TV,0,0,FR
711,92,31,2025-05-04 07:40:42,528,Mobile,0,0,FR
712,92,85,2025-05-15 13:54:24,1711,Web,0,0,FR
713,92,72,2025-05-04 20:31:33,1347,TV,0,0,FR
714,92,45,2025-07-21 23:33:50,458,Web,0,0,FR
715,92,57,2025-07-05 03:51:53,239,Tablet,1,0,FR
716,92,94,2025-08-19 14:58:22,1068,Mobile,0,0,FR
717,93,102,2025-08-24 04:38:59,2610,Mobile,0,1,FR
718,93,92,2025-08-10 07:41:28,873,Mobile,0,0,FR
719,94,116,2025-08-01 14:18:53,1069,Web,1,0,BE
720,95,48,2024-11-19 08:31:08,1696,Web,1,0,FR
721,95,79,2024-11-30 20:07:32,1877,Mobile,0,0,FR
722,95,48,2024-11-19 20:45:05,1551,TV,1,0,FR
723,95,80,2024-11-24 01:15:38,2049,Mobile,0,0,FR
724,95,60,2025-01-16 03:01:48,1263,Mobile,0,0,FR
725,95,13,2025-01-14 13:31:08,1518,Mobile,1,0,FR
726,95,36,2025-03-02 05:37:18,969,Mobile,0,0,FR
727,95,117,2025-03-15 19:45:55,823,Web,1,0,FR
728,95,54,2025-03-03 15:37:58,236,Web,0,0,FR
729,95,54,2025-03-22 22:25:07,264,Mobile,0,0,FR
730,95,88,2025-04-24 09:53:20,752,Web,0,0,FR
731,95,73,2025-04-26 23:34:58,332,TV,0,0,FR
732,95,86,2025-05-23 15:17:39,1615,Mobile,0,0,FR
733,95,114,2025-05-28 17:38:58,575,Mobile,0,0,FR
734,95,32,2025-06-22 09:58:07,726,Mobile,0,0,FR
735,95,100,2025-06-30 16:14:11,364,Mobile,0,0,FR
736,95,52,2025-07-23 11:03:00,317,Mobile,1,0,FR
737,95,92,2025-08-13 23:35:31,1234,Mobile,0,0,FR
738,95,46,2025-08-21 18:29:07,1093,Mobile,0,0,FR
739,95,114,2025-08-18 18:20:07,253,TV,1,0,FR
740,95,76,2025-08-15 13:14:21,944,TV,0,0,FR
741,96,9,2025-06-27 20:39:17,853,Mobile,0,0,FR
742,97,37,2025-02-13 11:01:37,2804,TV,0,0,FR
743,97,54,2025-02-09 01:38:45,452,Mobile,0,0,FR
744,97,34,2025-02-22 20:27:01,1365,Mobile,1,0,FR
745,97,105,2025-05-11 03:51:49,536,Web,1,0,FR
746,97,45,2025-05-24 08:33:30,752,Tablet,0,1,FR
747,97,36,2025-06-10 21:25:10,1263,Tablet,0,0,FR
748,98,42,2025-01-30 18:52:21,3141,TV,0,0,BE
749,98,120,2025-04-12 01:23:13,429,TV,0,0,BE
750,98,19,2025-05-24 04:27:52,256,Web,0,0,BE
751,98,105,2025-06-28 06:39:56,226,Tablet,0,0,BE
752,98,31,2025-07-26 06:59:22,2811,Mobile,0,0,BE
753,98,105,2025-08-09 06:23:54,181,Mobile,0,0,BE
754,98,61,2025-08-22 00:40:47,438,Mobile,0,0,BE
755,98,49,2025-08-30 14:08:17,1521,Mobile,1,0,BE
756,99,95,2025-03-12 01:51:29,507,Mobile,0,0,BE
757,99,103,2025-05-09 04:31:27,424,Mobile,1,0,BE
758,99,77,2025-06-17 21:13:59,95,Web,0,0,BE
759,99,34,2025-07-22 12:30:30,1003,Mobile,0,0,BE
760,99,36,2025-07-22 16:17:38,2468,Tablet,1,0,BE
761,99,102,2025-07-30 15:02:29,1363,Mobile,1,0,BE
762,100,60,2025-03-19 02:42:46,1093,Tablet,1,0,FR
763,100,43,2025-03-18 18:15:14,909,Mobile,1,0,FR
764,100,97,2025-04-16 18:52:50,410,TV,1,1,FR
765,100,54,2025-04-25 01:31:40,222,TV,1,0,FR
766,100,107,2025-04-17 23:55:26,1171,Tablet,0,0,FR
767,100,8,2025-05-31 05:24:35,1305,TV,1,0,FR
768,100,99,2025-05-04 03:29:49,1811,Tablet,0,1,FR
769,100,45,2025-05-19 09:10:57,1542,Web,1,0,FR
770,100,50,2025-06-09 22:45:55,734,Mobile,1,0,FR
771,100,101,2025-07-26 21:50:45,1490,Mobile,0,0,FR
772,101,48,2025-05-31 22:13:54,1198,Mobile,0,0,CH
773,101,86,2025-06-11 22:02:56,60,Mobile,0,0,CH
774,101,101,2025-07-26 08:17:29,1856,Tablet,0,0,CH
775,101,94,2025-07-13 08:06:04,296,TV,0,0,CH
776,101,36,2025-07-03 13:02:16,2290,Mobile,0,0,CH
777,101,5,2025-07-22 18:47:46,1845,Mobile,1,0,CH
778,102,99,2025-05-28 18:23:53,878,Mobile,0,1,FR
779,102,51,2025-05-28 02:34:40,1620,Mobile,1,0,FR
780,102,88,2025-05-25 03:28:16,1819,Mobile,1,0,FR
781,102,28,2025-06-15 17:48:56,669,Mobile,0,0,FR
782,102,17,2025-07-22 18:36:36,963,Web,0,0,FR
783,102,118,2025-07-18 21:49:14,745,TV,0,0,FR
784,102,98,2025-07-13 04:51:33,474,Tablet,0,0,FR
785,102,45,2025-08-11 04:18:14,1420,TV,0,0,FR
786,102,76,2025-08-19 11:14:24,1023,Mobile,0,0,FR
787,103,97,2025-02-25 02:11:46,595,TV,0,0,BE
788,103,39,2025-03-14 18:08:33,383,Mobile,1,0,BE
789,103,85,2025-03-19 00:14:57,662,TV,0,0,BE
790,103,26,2025-03-22 18:33:12,1318,Mobile,0,0,BE
791,103,21,2025-04-09 22:56:20,199,Web,1,0,BE
792,103,67,2025-04-11 12:37:32,328,Mobile,0,0,BE
793,103,6,2025-04-19 13:41:17,1452,Web,0,0,BE
794,103,70,2025-04-06 17:54:57,1321,Mobile,1,0,BE
795,103,38,2025-04-14 23:02:39,1500,TV,1,0,BE
796,103,88,2025-04-13 03:36:10,2063,Mobile,1,0,BE
797,103,11,2025-05-20 07:46:12,1029,Mobile,1,0,BE
798,104,94,2024-12-15 09:39:47,1074,Tablet,0,0,FR
799,104,96,2025-01-02 10:50:30,175,TV,1,0,FR
800,104,2,2025-02-01 03:51:46,1151,Tablet,1,0,FR
801,104,1,2025-03-31 17:24:38,2347,Mobile,0,0,FR
802,104,49,2025-03-22 10:50:37,1292,Web,1,0,FR
803,104,105,2025-03-21 07:46:22,915,Mobile,0,0,FR
804,104,59,2025-03-17 21:31:12,1891,Mobile,0,0,FR
805,104,105,2025-03-15 05:02:28,128,Web,0,0,FR
806,104,13,2025-04-08 16:43:51,850,TV,0,0,FR
807,104,86,2025-05-16 09:49:00,1414,Mobile,0,0,FR
808,104,60,2025-05-25 17:49:56,1041,Tablet,0,0,FR
809,104,3,2025-05-29 06:35:42,2944,TV,1,0,FR
810,104,14,2025-05-02 16:20:34,3274,TV,1,0,FR
811,104,43,2025-05-27 08:36:43,949,TV,1,0,FR
812,104,33,2025-06-17 19:54:47,2700,Mobile,0,0,FR
813,104,22,2025-07-21 21:19:54,677,Web,1,0,FR
814,104,21,2025-07-31 23:10:45,1238,Mobile,1,0,FR
815,104,9,2025-07-08 15:49:03,694,Mobile,1,0,FR
816,104,118,2025-07-27 13:03:03,962,Mobile,1,0,FR
817,105,66,2025-01-27 15:57:34,676,TV,0,0,FR
818,105,20,2025-03-31 07:11:03,2292,Web,0,0,FR
819,105,57,2025-04-24 09:04:44,60,Web,0,0,FR
820,105,32,2025-05-22 14:46:12,842,Mobile,0,0,FR
821,105,72,2025-06-18 06:17:05,943,Mobile,0,0,FR
822,105,89,2025-06-17 02:45:09,330,Web,0,0,FR
823,105,57,2025-06-22 13:31:09,942,TV,0,0,FR
824,105,20,2025-07-20 23:42:41,1632,Mobile,1,0,FR
825,106,15,2025-04-27 00:13:48,889,Web,0,0,BE
826,106,75,2025-05-12 01:51:32,720,Tablet,0,0,BE
827,106,9,2025-06-26 03:26:48,404,Mobile,1,0,BE
828,106,15,2025-07-17 10:57:39,1679,Web,0,0,BE
829,107,12,2024-11-25 07:00:03,1501,Tablet,0,0,CH
830,107,107,2024-11-29 04:12:03,724,Mobile,1,0,CH
831,107,10,2025-01-11 08:03:05,686,Mobile,0,0,CH
832,107,61,2025-02-23 15:26:35,173,TV,0,0,CH
833,107,25,2025-03-12 10:44:08,417,Web,0,0,CH
834,107,80,2025-03-01 16:49:53,1255,Web,0,0,CH
835,107,19,2025-03-04 12:56:24,260,Mobile,1,0,CH
836,107,79,2025-03-12 13:30:14,1471,TV,0,0,CH
837,107,105,2025-04-23 14:13:32,1002,Mobile,1,0,CH
838,107,2,2025-04-12 11:46:07,267,Web,0,0,CH
839,108,28,2025-03-04 17:54:14,1092,Mobile,1,0,CH
840,108,22,2025-03-05 08:36:29,471,Web,0,0,CH
841,109,45,2025-07-19 09:17:19,829,Web,0,0,BE
842,109,44,2025-08-08 09:58:51,419,Mobile,1,0,BE
843,109,69,2025-08-03 13:05:16,1906,Mobile,1,0,BE
844,109,54,2025-08-10 14:12:45,343,Web,0,0,BE
845,110,36,2025-08-31 07:03:06,1751,Mobile,0,0,FR
846,110,104,2025-08-16 16:14:37,461,Web,1,0,FR
847,110,20,2025-08-23 17:34:28,2026,Mobile,0,0,FR
848,111,113,2024-10-01 05:21:00,709,TV,1,0,FR
849,111,39,2024-11-17 01:08:50,253,TV,0,0,FR
850,111,18,2024-11-10 01:20:04,601,Web,1,0,FR
851,111,29,2024-12-24 10:43:12,701,Web,0,0,FR
852,111,98,2024-12-26 22:55:16,1033,Web,0,0,FR
853,111,1,2025-04-02 13:42:14,1433,TV,0,0,FR
854,111,80,2025-04-30 21:58:49,1248,Mobile,0,0,FR
855,111,31,2025-06-19 05:31:37,557,Mobile,0,0,FR
856,111,69,2025-07-16 19:36:37,701,Mobile,0,0,FR
